event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:33:00,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 2,33,false,522W02M527,false,EARLY,21381001,33,50438,true,DOWN,DOWN,ARRIVAL,50435,
ARRIVAL,2023-05-27 05:32:00,,2023-05-27 05:32:00,0,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,21,false,501K09M527,false,ON TIME,21943001,21,50314,true,UP,UP,ARRIVAL,50315,
ARRIVAL,,,2023-05-27 05:35:00,2,,,false,2,00000,2023-05-27 05:33:00,false,AUTOMATIC,,,88,false,475T92M527,false,EARLY,21788001,88,47051,true,,,ARRIVAL,46275,
DEPARTURE,,,2023-05-27 05:33:00,2,,,true,2,54103,2023-05-27 05:31:00,false,AUTOMATIC,,,88,false,459J01M427,false,EARLY,22727100,88,54103,true,UP,UP,DEPARTURE,54238,F
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,true,3,53223,2023-05-27 05:31:00,false,AUTOMATIC,, 2,88,false,539S01M427,false,EARLY,22726100,88,53223,true,UP,UP,DEPARTURE,53231,F
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:33:00,0,,,true,11,17132,2023-05-27 05:33:00,false,AUTOMATIC,, 9,61,false,173A07M527,false,ON TIME,21704001,61,17132,true,UP,UP,ARRIVAL,17131,
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:30,0,,,false,3,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 1,80,false,882D12M527,false,ON TIME,24657005,80,88463,true,UP,UP,DEPARTURE,88461,
ARRIVAL,2023-05-27 05:31:00,,2023-05-27 05:30:30,2,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,23,false,172T01M527,false,LATE,11837920,23,16604,true,DOWN,DOWN,ARRIVAL,16603,
ARRIVAL,2023-05-27 05:31:00,,2023-05-27 05:31:00,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,80,false,882D06M527,false,LATE,24652005,80,88478,true,UP,UP,ARRIVAL,88477,
ARRIVAL,2023-05-27 05:27:00,,2023-05-27 05:27:30,5,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,30,false,725N502527,false,LATE,22216001,30,72412,true,UP,UP,ARRIVAL,72273,
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:00,0,,,true,4,51347,2023-05-27 05:31:00,false,AUTOMATIC,, 2,79,false,512R00M527,false,ON TIME,27936004,79,51347,true,DOWN,DOWN,DEPARTURE,51344,D
DEPARTURE,,,2023-05-27 05:42:00,10,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,60,false,075M19M527,false,EARLY,13560015,60,04291,true,UP,UP,DEPARTURE,04303,X
ARRIVAL,2023-05-27 05:37:00,,2023-05-27 05:37:00,4,,,true,,04010,2023-05-27 05:33:00,false,AUTOMATIC,, 1,60,true,075V34M527,false,EARLY,13560015,60,04010,true,UP,UP,DESTINATION,,
DEPARTURE,,,2023-05-27 05:30:30,2,,,true,2,52701,2023-05-27 05:32:00,false,AUTOMATIC,,,33,false,502C15M527,false,LATE,21381001,33,52701,true,UP,UP,DEPARTURE,52739,E
DEPARTURE,,,2023-05-27 05:32:30,1,,,true,1,51722,2023-05-27 05:31:00,false,AUTOMATIC,, 3,21,false,521B04M527,false,EARLY,21911000,21,51722,true,DOWN,DOWN,DEPARTURE,51720,D
DEPARTURE,,,2023-05-27 05:30:00,2,,,true,5,18471,2023-05-27 05:32:00,false,AUTOMATIC,,,20,false,325J49M427,false,LATE,21733000,20,18471,true,UP,UP,DEPARTURE,18474,H
ARRIVAL,2023-05-27 05:32:00,,2023-05-27 05:31:30,2,,,true,1,59401,2023-05-27 05:33:00,false,AUTOMATIC,, 2,28,false,571C02M427,false,LATE,22152000,28,59401,true,UP,UP,ARRIVAL,61006,
DEPARTURE,2023-05-27 05:30:00,,2023-05-27 05:30:00,0,,,true,3,19105,2023-05-27 05:30:00,false,MANUAL,,,23,false,192C52M527,false,ON TIME,11808920,23,19105,false,,,DEPARTURE,19109,
ARRIVAL,,,2023-05-27 05:31:30,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,64,false,385C00M527,false,LATE,12306212,64,38185,true,,,ARRIVAL,38184,
DEPARTURE,,,2023-05-27 05:32:30,0,,,true,2,30164,2023-05-27 05:32:00,false,AUTOMATIC,,,23,false,301Y50M527,false,ON TIME,12362822,23,30164,true,UP,UP,DEPARTURE,30201,C
DEPARTURE,,,2023-05-27 05:32:00,1,,,false,1,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 4,23,false,312F11M527,false,EARLY,12298820,23,31519,true,DOWN,DOWN,DEPARTURE,31713,4
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,false,1,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 1,88,false,461T01M527,false,EARLY,21725000,88,47214,true,UP,UP,DEPARTURE,47213,
ARRIVAL,,,2023-05-27 05:34:00,2,,,true,2,88477,2023-05-27 05:32:00,false,AUTOMATIC,,,80,false,875S061527,false,EARLY,24604004,80,88477,true,,,ARRIVAL,88479,
ARRIVAL,2023-05-27 05:35:00,,2023-05-27 05:34:00,2,,,true,3,50328,2023-05-27 05:32:00,false,AUTOMATIC,, 1,21,false,502K05M527,false,EARLY,21943001,21,50328,true,UP,UP,ARRIVAL,50338,
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:33:30,0,,,true,2,87249,2023-05-27 05:33:00,false,AUTOMATIC,, 4,88,false,629V11M427,false,ON TIME,22728000,88,87249,true,DOWN,DOWN,ARRIVAL,87611,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,true,6,87975,2023-05-27 05:31:00,false,AUTOMATIC,, 2,88,false,879T00M527,false,EARLY,22721000,88,87975,true,UP,UP,DEPARTURE,87973,
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:32:30,0,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,88,false,532F03M527,false,ON TIME,21724000,88,53303,true,UP,UP,ARRIVAL,53305,
DEPARTURE,,,2023-05-27 05:31:30,0,,,false,3,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 2,80,false,895U06M527,false,ON TIME,24607006,80,89111,true,DOWN,DOWN,DEPARTURE,89124,
DEPARTURE,,,2023-05-27 05:50:00,17,,,true,17,76099,2023-05-27 05:33:00,false,AUTOMATIC,MKA,,05,false,796M81C427,false,EARLY,59430641,05,76099,true,UP,UP,DEPARTURE,76110,
DEPARTURE,,,2023-05-27 05:31:00,0,,,true,1,81118,2023-05-27 05:31:00,false,AUTOMATIC,,,25,false,813F05M427,false,ON TIME,25470001,25,81118,true,DOWN,DOWN,DEPARTURE,76091,
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:34:00,1,,,true,4,42140,2023-05-27 05:33:00,false,AUTOMATIC,, 5,65,false,321A04M527,false,EARLY,22108001,65,42140,true,UP,UP,ARRIVAL,42155,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,1,,,true,4,73778,2023-05-27 05:31:00,false,AUTOMATIC,, 2,86,false,731Y23M527,false,EARLY,25905000,86,73778,true,UP,UP,DEPARTURE,73784,
DEPARTURE,,,2023-05-27 05:31:00,0,,,true,1,87248,2023-05-27 05:31:00,false,AUTOMATIC,, 2,80,false,871S001527,false,ON TIME,24604004,80,87248,true,DOWN,DOWN,DEPARTURE,87249,H
ARRIVAL,2023-05-27 05:32:00,,2023-05-27 05:32:00,0,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,30,false,512D01M527,false,ON TIME,21234001,30,51951,true,UP,UP,ARRIVAL,51952,
DEPARTURE,,,2023-05-27 05:32:30,0,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,30,false,722D50M527,false,ON TIME,22216000,30,72316,true,DOWN,DOWN,DEPARTURE,72315,C
DEPARTURE,,,2023-05-27 05:35:00,3,,,true,,63451,2023-05-27 05:32:00,false,AUTOMATIC,, 3,28,false,635U03M527,false,EARLY,22150007,28,63451,true,UP,UP,DEPARTURE,63449,F
DEPARTURE,,,2023-05-27 05:35:30,3,,,false,3,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,28,false,635U03M527,false,EARLY,22150007,28,63449,true,UP,UP,DEPARTURE,63547,F
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,true,2,63633,2023-05-27 05:31:00,false,AUTOMATIC,, 3,88,false,639O11M527,false,EARLY,22728000,88,63633,true,UP,UP,DEPARTURE,87244,M
DEPARTURE,,,2023-05-27 05:31:30,1,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,28,false,552E01M527,false,LATE,22832000,28,44512,true,UP,UP,DEPARTURE,44511,G
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:33:30,1,,,false,1,00000,2023-05-27 05:34:00,false,AUTOMATIC,, 2,28,false,552E01M527,false,LATE,22832000,28,44511,true,UP,UP,ARRIVAL,44509,
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:33:00,1,,,true,2,86341,2023-05-27 05:32:00,false,AUTOMATIC,, 2,88,false,862S00M527,false,EARLY,24744000,88,86341,true,DOWN,DOWN,ARRIVAL,86339,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,0,,,true,2,87131,2023-05-27 05:32:00,false,AUTOMATIC,, 5,84,false,872Y03M527,false,ON TIME,24671205,84,87131,true,DOWN,DOWN,DEPARTURE,87126,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,0,,,true,2,87911,2023-05-27 05:32:00,false,AUTOMATIC,, 3,88,false,629W13M327,false,ON TIME,22720000,88,87911,true,DOWN,DOWN,DEPARTURE,87921,S
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,0,,,true,2,87911,2023-05-27 05:32:00,false,AUTOMATIC,, 1,88,false,879R04M527,false,ON TIME,22729000,88,87911,true,UP,UP,DEPARTURE,87909,S
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:00,0,,,true,7,19211,2023-05-27 05:31:00,false,AUTOMATIC,, 2,23,false,191J39M527,false,ON TIME,11808920,23,19211,true,UP,UP,DEPARTURE,19215,M
DEPARTURE,,,2023-05-27 05:31:30,1,,,true,1,17135,2023-05-27 05:32:00,false,AUTOMATIC,,,61,false,171A02M527,false,LATE,21702001,61,17135,true,UP,UP,DEPARTURE,17151,D
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,1,,,false,2,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 4,84,false,872U04M527,false,EARLY,24671105,84,87153,true,UP,UP,DEPARTURE,87219,S
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,0,,,true,2,87219,2023-05-27 05:32:00,false,AUTOMATIC,, 5,84,false,872S05M527,false,ON TIME,24671205,84,87219,true,DOWN,DOWN,DEPARTURE,87153,F
DEPARTURE,,,2023-05-27 05:32:30,0,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,84,false,862B16M527,false,ON TIME,24629204,84,86513,true,UP,UP,DEPARTURE,86499,F
DEPARTURE,,,2023-05-27 05:33:30,1,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,84,false,875A07M527,false,EARLY,24676004,84,87013,true,UP,UP,DEPARTURE,87014,G
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,1,,,true,2,72017,2023-05-27 05:31:00,false,AUTOMATIC,, 2,30,false,722C00M527,false,EARLY,22216000,30,72017,true,UP,UP,DEPARTURE,72008,
ARRIVAL,2023-05-27 05:35:00,,2023-05-27 05:34:30,0,,,false,1,00000,2023-05-27 05:34:00,false,AUTOMATIC,,,30,false,722C00M527,false,ON TIME,22216000,30,72008,true,UP,UP,ARRIVAL,72009,
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:00,1,,,true,2,72277,2023-05-27 05:32:00,false,AUTOMATIC,, 1,91,false,722A02M527,false,LATE,24680004,91,72277,true,UP,UP,DEPARTURE,72272,
DEPARTURE,,,2023-05-27 05:50:00,17,,,true,1,72268,2023-05-27 05:33:00,false,AUTOMATIC,M6T,,54,false,235Q88M726,false,EARLY,55460080,54,72268,true,DOWN,DOWN,DEPARTURE,72225,U
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:33:00,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,21,false,492W00M527,false,EARLY,21894002,21,46404,true,UP,UP,ARRIVAL,46401,
DEPARTURE,,,2023-05-27 05:32:30,0,,,true,2,87208,2023-05-27 05:32:00,false,AUTOMATIC,,,80,false,872M02M527,false,ON TIME,24652005,80,87208,true,DOWN,DOWN,DEPARTURE,87248,M
DEPARTURE,,,2023-05-27 05:32:00,0,,,false,8,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,71,false,791W13M527,false,ON TIME,25438000,71,79303,true,UP,UP,DEPARTURE,79411,
ARRIVAL,,,2023-05-27 05:32:00,1,,,false,1,00000,2023-05-27 05:33:00,false,AUTOMATIC,,,25,false,811A01M527,false,LATE,25370002,25,81606,true,,,ARRIVAL,81501,
DEPARTURE,,,2023-05-27 05:43:30,11,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,25,false,815A03M527,false,EARLY,25370002,25,81690,true,DOWN,DOWN,DEPARTURE,81700,M
DEPARTURE,,,,0,,,false,,,2023-05-27 05:31:00,false,AUTOMATIC,,,20,false,185M58M527,true,OFF ROUTE,21733000,20,18441,,,,DEPARTURE,,
ARRIVAL,2023-05-27 05:45:00,,2023-05-27 05:45:00,12,,,true,,81700,2023-05-27 05:33:00,false,AUTOMATIC,,13,25,true,815A03M527,false,EARLY,25370002,25,81700,true,DOWN,DOWN,DESTINATION,,H
DEPARTURE,,,2023-05-27 05:32:30,0,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,88,false,532F05M527,false,ON TIME,21724000,88,53234,true,UP,UP,DEPARTURE,53247,H
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:34:00,1,,,true,,09161,2023-05-27 05:33:00,false,AUTOMATIC,, 7,60,true,092L71M427,false,EARLY,23579003,60,09161,true,UP,UP,DESTINATION,,
ARRIVAL,2023-05-27 05:36:00,,2023-05-27 05:34:30,1,,,true,3,64411,2023-05-27 05:33:00,false,AUTOMATIC,, 2,71,false,642J00M527,false,EARLY,22335000,71,64411,true,DOWN,DOWN,ARRIVAL,64402,
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:33:00,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,33,false,509T23M527,false,EARLY,21381001,33,50412,true,UP,UP,ARRIVAL,50417,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,0,,,true,4,50401,2023-05-27 05:32:00,false,AUTOMATIC,, 2,21,false,502F01M427,false,ON TIME,21939001,21,50401,true,UP,UP,DEPARTURE,50417,M
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,true,2,13154,2023-05-27 05:31:00,false,AUTOMATIC,,,56,false,122I01M527,false,EARLY,11798001,56,13154,true,UP,UP,DEPARTURE,13152,P
ARRIVAL,,,2023-05-27 05:28:00,5,,,true,1,87222,2023-05-27 05:33:00,false,AUTOMATIC,,,88,false,875L001527,false,LATE,24788005,88,87222,true,,,ARRIVAL,87219,
ARRIVAL,,,2023-05-27 05:32:00,1,,,true,1,87222,2023-05-27 05:33:00,false,AUTOMATIC,,,88,false,871L02M527,false,LATE,24749000,88,87222,true,,,ARRIVAL,87616,
DEPARTURE,2023-05-27 05:25:00,,2023-05-27 05:25:30,6,,,false,4,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 1,23,false,301Y51M527,false,LATE,12362822,23,30027,true,UP,UP,DEPARTURE,30041,
DEPARTURE,,,2023-05-27 05:45:00,13,,,false,3,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,65,false,325A08M527,false,EARLY,22112002,65,32009,true,DOWN,DOWN,DEPARTURE,32000,F
DEPARTURE,,,2023-05-27 05:31:30,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 4,65,false,365A09M527,false,LATE,22112002,65,36170,true,DOWN,DOWN,DEPARTURE,36056,F
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:33:30,0,,,true,1,87169,2023-05-27 05:33:00,false,AUTOMATIC,, 4,84,false,872H01M527,false,ON TIME,24673105,84,87169,true,DOWN,DOWN,ARRIVAL,87163,
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:00,1,,,false,6,00000,2023-05-27 05:30:00,false,AUTOMATIC,, 1,84,false,862P12M427,false,EARLY,24621204,84,87064,true,UP,UP,DEPARTURE,87062,
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:33:30,1,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,84,false,831L20M527,false,EARLY,24623104,84,83458,true,UP,UP,ARRIVAL,83461,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,false,2,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 1,84,false,861S08M527,false,EARLY,24671205,84,86023,true,UP,UP,DEPARTURE,86022,S
ARRIVAL,,,2023-05-27 06:04:00,31,,,true,31,86520,2023-05-27 05:33:00,false,AUTOMATIC,MQH,,54,false,864E341527,false,EARLY,55460180,54,86520,true,,,ARRIVAL,86513,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,false,3,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 1,84,false,861B16M527,false,EARLY,24620204,84,86929,true,UP,UP,DEPARTURE,86927,
ARRIVAL,2023-05-27 05:23:00,,2023-05-27 05:23:00,10,,,false,1,00000,2023-05-27 05:33:00,false,AUTOMATIC,, 2,88,false,882D02M527,false,LATE,24743000,88,88288,true,UP,UP,ARRIVAL,88295,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,0,,,true,2,07327,2023-05-27 05:32:00,false,AUTOMATIC,, 1,60,false,072H35M527,false,ON TIME,13560015,60,07327,true,UP,UP,DEPARTURE,07329,
ARRIVAL,2023-05-27 05:35:00,,2023-05-27 05:34:30,0,,,false,1,00000,2023-05-27 05:34:00,false,AUTOMATIC,, 1,60,false,072H35M527,false,ON TIME,13560015,60,07329,true,DOWN,DOWN,ARRIVAL,07331,
DEPARTURE,2023-05-27 05:30:00,,2023-05-27 05:30:00,1,,,false,3,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 2,88,false,879W12M327,false,LATE,22729000,88,62410,true,DOWN,DOWN,DEPARTURE,62400,S
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:33:00,0,,,true,1,62400,2023-05-27 05:33:00,false,AUTOMATIC,, 3,88,false,879W12M327,false,ON TIME,22729000,88,62400,true,DOWN,DOWN,ARRIVAL,62211,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,0,,,false,3,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 3,33,false,509Y25M527,false,ON TIME,21381001,33,50333,true,UP,UP,DEPARTURE,50334,
DEPARTURE,,,2023-05-27 05:48:30,17,,,false,2,00000,2023-05-27 05:31:00,false,AUTOMATIC,MPL, 1,54,false,886M39C427,false,EARLY,51464580,54,88453,true,UP,UP,DEPARTURE,88451,
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:32:30,0,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,60,false,072G98M527,false,ON TIME,13569815,60,07023,true,UP,UP,ARRIVAL,07028,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,0,,,true,1,48231,2023-05-27 05:32:00,false,AUTOMATIC,, 1,21,false,481P03M527,false,ON TIME,21781002,21,48231,true,UP,UP,DEPARTURE,48236,W
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:34:00,0,,,true,,87980,2023-05-27 05:34:00,false,AUTOMATIC,, 5,88,true,879W11M427,false,ON TIME,22721000,88,87980,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:00,1,,,false,3,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 1,88,false,899Y00M527,false,EARLY,22742000,88,89346,true,UP,UP,DEPARTURE,89345,
DEPARTURE,,,2023-05-27 05:31:30,1,,,true,7,42302,2023-05-27 05:32:00,false,AUTOMATIC,,,29,false,421U00M527,false,LATE,22330000,29,42302,true,UP,UP,DEPARTURE,42312,F
DEPARTURE,,,2023-05-27 05:31:30,1,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,64,false,385C00M527,false,LATE,12306212,64,38185,true,UP,UP,DEPARTURE,38184,
DEPARTURE,2023-05-27 05:21:00,,2023-05-27 05:21:30,11,,,true,6,32050,2023-05-27 05:32:00,false,AUTOMATIC,,,20,false,325F48M527,false,LATE,21732000,20,32050,true,DOWN,DOWN,DEPARTURE,32122,V
DEPARTURE,,,2023-05-27 05:45:00,13,,,false,5,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,23,false,313D32M427,false,EARLY,12229820,23,40322,true,UP,UP,DEPARTURE,40320,
DEPARTURE,,,2023-05-27 05:33:00,1,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 3,84,false,872C05M527,false,EARLY,24672104,84,87216,true,DOWN,DOWN,DEPARTURE,87219,S
DEPARTURE,,,2023-05-27 05:32:30,0,,,true,3,73784,2023-05-27 05:32:00,false,AUTOMATIC,,,33,false,739T08M527,false,ON TIME,21381001,33,73784,true,DOWN,DOWN,DEPARTURE,73778,
ARRIVAL,2023-05-27 05:33:00,,2023-05-27 05:32:30,1,,,false,1,00000,2023-05-27 05:33:00,false,AUTOMATIC,, 3,33,false,739U09M527,false,LATE,21381202,33,73261,true,UP,UP,ARRIVAL,73255,U
DEPARTURE,,,2023-05-27 05:34:00,2,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,25,false,742P04M427,false,EARLY,25506005,25,73108,true,UP,UP,DEPARTURE,73000,4
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:30,0,,,false,3,00000,2023-05-27 05:31:00,false,AUTOMATIC,, 1,80,false,892P061527,false,ON TIME,24604004,80,89486,true,UP,UP,DEPARTURE,89489,
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:34:00,1,,,false,2,00000,2023-05-27 05:33:00,false,AUTOMATIC,, 1,80,false,892P061527,false,EARLY,24604004,80,89489,true,UP,UP,ARRIVAL,89501,
DEPARTURE,,,2023-05-27 05:32:30,0,,,true,4,53231,2023-05-27 05:32:00,false,AUTOMATIC,,,88,false,541P02M527,false,ON TIME,22727100,88,53231,true,DOWN,DOWN,DEPARTURE,53223,F
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:33:30,0,,,true,1,87214,2023-05-27 05:33:00,false,AUTOMATIC,, 3,84,false,872O03M527,false,ON TIME,24671505,84,87214,true,DOWN,DOWN,ARRIVAL,87215,
ARRIVAL,,,2023-05-27 05:31:30,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,64,false,385Y02M527,false,LATE,22306003,64,38181,true,,,ARRIVAL,38182,
DEPARTURE,,,2023-05-27 05:20:30,12,,,false,4,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,23,false,301B14M527,false,LATE,21737000,23,30040,true,UP,UP,DEPARTURE,30041,
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:30,1,,,true,3,87701,2023-05-27 05:32:00,false,AUTOMATIC,, 6,88,false,871A88M527,false,LATE,24747000,88,87701,true,DOWN,DOWN,DEPARTURE,87704,S
ARRIVAL,,,2023-05-27 05:32:00,1,,,true,1,87249,2023-05-27 05:33:00,false,AUTOMATIC,,,80,false,871S001527,false,LATE,24604004,80,87249,true,,,ARRIVAL,88314,
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:34:00,1,,,true,,87201,2023-05-27 05:35:00,false,AUTOMATIC,, 6,80,true,875K06M527,false,LATE,24604004,80,87201,true,UP,UP,DESTINATION,,
DEPARTURE,,,2023-05-27 05:42:30,10,,,false,3,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,29,false,665K05M527,false,EARLY,22977000,29,66421,true,DOWN,DOWN,DEPARTURE,66411,S
ARRIVAL,2023-05-27 05:34:00,,2023-05-27 05:33:30,1,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,23,false,172K02M527,false,EARLY,11868820,23,18654,true,DOWN,DOWN,ARRIVAL,18651,
DEPARTURE,,,2023-05-27 05:37:00,5,,,false,2,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,23,false,251Y01M527,false,EARLY,21865000,23,27265,true,UP,UP,DEPARTURE,56101,E
DEPARTURE,,,2023-05-27 05:55:30,24,,,false,10,00000,2023-05-27 05:31:00,false,AUTOMATIC,MGB, 2,54,false,494E112027,false,EARLY,55460180,54,44017,true,DOWN,DOWN,DEPARTURE,26104,M
DEPARTURE,2023-05-27 05:31:00,,2023-05-27 05:31:00,1,,,false,1,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,60,false,081K02M527,false,LATE,13573015,60,08519,true,UP,UP,DEPARTURE,08413,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,0,,,true,4,63629,2023-05-27 05:32:00,false,AUTOMATIC,,,88,false,639P01M527,false,ON TIME,22728000,88,63629,true,UP,UP,DEPARTURE,63633,M
ARRIVAL,2023-05-27 05:35:00,,2023-05-27 05:35:00,2,,,true,11,50401,2023-05-27 05:33:00,false,AUTOMATIC,, 3,30,false,505V02M527,false,EARLY,21252001,30,50401,true,DOWN,DOWN,ARRIVAL,50404,
DEPARTURE,2023-05-27 05:32:00,,2023-05-27 05:32:30,0,,,true,5,06521,2023-05-27 05:32:00,false,AUTOMATIC,, 2,60,false,062J54M527,false,ON TIME,13561015,60,06521,true,DOWN,DOWN,DEPARTURE,06524,
DEPARTURE,,,2023-05-27 05:34:00,3,,,true,1,88477,2023-05-27 05:31:00,false,AUTOMATIC,, 4,80,false,875S061527,false,EARLY,24604004,80,88477,true,DOWN,DOWN,DEPARTURE,88479,S
DEPARTURE,2023-05-27 05:30:00,,2023-05-27 05:31:00,1,,,false,4,00000,2023-05-27 05:32:00,false,AUTOMATIC,, 1,25,false,742K64M527,false,LATE,25519007,25,74723,true,DOWN,DOWN,DEPARTURE,74798,
DEPARTURE,2023-05-27 05:30:00,,2023-05-27 05:30:00,2,,,true,6,16495,2023-05-27 05:32:00,false,AUTOMATIC,, 3,23,false,161B13M527,false,LATE,11837920,23,16495,true,UP,UP,DEPARTURE,16602,L
DEPARTURE,,,2023-05-27 05:32:00,0,,,false,3,00000,2023-05-27 05:32:00,false,AUTOMATIC,,,65,false,365P47M427,false,ON TIME,22112002,65,35204,true,DOWN,DOWN,DEPARTURE,35152,F
ARRIVAL,,,2023-05-27 05:33:00,0,,,false,1,00000,2023-05-27 05:33:00,false,AUTOMATIC,,,23,false,155N53M527,false,ON TIME,21791000,23,15714,true,,,ARRIVAL,15701,
